"age","workclass","fnlwgt","education","educational-num","marital-status","occupation","relationship","race","gender","capital-gain","capital-loss","hours-per-week","native-country","income"
22,"Private",207782,"Assoc-acdm",12,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,20,"United-States","<=50K"
22,"Private",211798,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
26,"Private",38232,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
39,"Private",140477,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,10,"United-States","<=50K"
36,"Private",316298,"Bachelors",13,"Never-married","Tech-support","Own-child","White","Male",0,0,40,"United-States","<=50K"
28,"Private",176137,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,32,"United-States","<=50K"
32,"Private",226975,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,1876,60,"United-States","<=50K"
34,"Self-emp-not-inc",137223,"10th",6,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
24,"Private",102323,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K"
30,"Private",381153,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
35,"Private",298635,"Bachelors",13,"Never-married","Sales","Not-in-family","Asian-Pac-Islander","Male",0,0,50,"United-States","<=50K"
32,"Private",127895,"Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
23,"Private",24395,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Female",0,0,30,"United-States","<=50K"
40,"Self-emp-not-inc",171615,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,35,"United-States",">50K"
28,"Private",116372,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
27,"Private",38599,"12th",8,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
24,"Private",315303,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,25,"United-States","<=50K"
24,"State-gov",163480,"Masters",14,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
35,"Private",116541,"Masters",14,"Never-married","Prof-specialty","Own-child","White","Male",0,0,44,"United-States",">50K"
21,"Private",182117,"Bachelors",13,"Never-married","Other-service","Other-relative","White","Male",0,0,20,"United-States","<=50K"
28,"Self-emp-not-inc",398918,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States",">50K"
20,"Private",155818,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K"
30,"Private",158002,"Some-college",10,"Never-married","Craft-repair","Other-relative","White","Male",0,0,55,"Ecuador","<=50K"
25,"Private",195994,"1st-4th",2,"Never-married","Priv-house-serv","Not-in-family","White","Female",0,0,40,"Guatemala","<=50K"
25,"Private",250038,"Assoc-voc",11,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"?","<=50K"
34,"Private",734193,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
32,"Private",326283,"Bachelors",13,"Never-married","Other-service","Unmarried","Other","Male",0,0,40,"United-States","<=50K"
34,"Local-gov",188245,"HS-grad",9,"Never-married","Prof-specialty","Unmarried","Black","Female",0,0,35,"United-States","<=50K"
37,"Local-gov",52465,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
22,"?",195143,"Some-college",10,"Never-married","?","Own-child","White","Female",0,0,29,"United-States","<=50K"
36,"Private",544686,"HS-grad",9,"Never-married","Adm-clerical","Other-relative","White","Female",2907,0,40,"Nicaragua","<=50K"
27,"Private",110622,"5th-6th",3,"Never-married","Sales","Own-child","Asian-Pac-Islander","Female",0,0,20,"Vietnam","<=50K"
23,"Private",181557,"HS-grad",9,"Never-married","Other-service","Own-child","Black","Male",0,0,25,"United-States","<=50K"
35,"Private",146091,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
24,"State-gov",275421,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","<=50K"
23,"Private",135138,"Bachelors",13,"Never-married","Sales","Own-child","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K"
28,"Private",154863,"Bachelors",13,"Never-married","Adm-clerical","Own-child","Black","Male",0,0,35,"United-States","<=50K"
26,"?",321629,"HS-grad",9,"Never-married","?","Unmarried","White","Female",0,0,16,"United-States","<=50K"
23,"Private",161708,"Assoc-acdm",12,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K"
35,"Private",70447,"Some-college",10,"Never-married","Prof-specialty","Unmarried","Asian-Pac-Islander","Male",4650,0,20,"United-States","<=50K"
30,"Private",189759,"Bachelors",13,"Never-married","Transport-moving","Not-in-family","White","Male",4865,0,40,"United-States","<=50K"
34,"Private",56150,"11th",7,"Never-married","Transport-moving","Unmarried","White","Male",0,0,40,"United-States","<=50K"
21,"Private",260254,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
39,"State-gov",114366,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
20,"?",58740,"Some-college",10,"Never-married","?","Own-child","White","Male",0,0,15,"United-States","<=50K"
31,"Private",159737,"HS-grad",9,"Never-married","Sales","Unmarried","Black","Female",0,0,58,"United-States","<=50K"
23,"Private",185554,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
28,"Private",150025,"9th",5,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"?",">50K"
30,"Self-emp-not-inc",131584,"Assoc-voc",11,"Never-married","Craft-repair","Own-child","White","Male",0,0,60,"United-States","<=50K"
22,"Local-gov",289982,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,35,"United-States","<=50K"
21,"Private",200973,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
28,"Private",155621,"5th-6th",3,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"Columbia","<=50K"
20,"Private",691830,"HS-grad",9,"Never-married","Sales","Own-child","Black","Female",0,0,35,"United-States","<=50K"
22,"Private",189203,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
23,"Private",315065,"10th",6,"Never-married","Other-service","Unmarried","White","Male",0,0,60,"Mexico","<=50K"
22,"Private",63105,"HS-grad",9,"Never-married","Prof-specialty","Own-child","Black","Male",0,0,40,"United-States","<=50K"
23,"Private",520775,"12th",8,"Never-married","Priv-house-serv","Own-child","White","Male",0,0,30,"United-States","<=50K"
25,"Private",145434,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,25,"United-States","<=50K"
27,"Private",321577,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","Black","Female",0,0,40,"United-States","<=50K"
22,"Self-emp-not-inc",269474,"HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","<=50K"
30,"Private",167558,"HS-grad",9,"Never-married","Sales","Unmarried","White","Female",0,0,35,"Mexico","<=50K"
33,"Local-gov",70164,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Amer-Indian-Eskimo","Male",0,0,60,"United-States","<=50K"
27,"Private",177351,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
22,"Private",212114,"Bachelors",13,"Never-married","Handlers-cleaners","Own-child","White","Female",0,0,15,"United-States","<=50K"
23,"Private",388811,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
26,"Private",243560,"Some-college",10,"Never-married","Sales","Unmarried","White","Female",0,0,40,"?","<=50K"
28,"Private",76129,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","White","Female",0,0,40,"Guatemala","<=50K"
32,"Private",252752,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",13550,0,60,"United-States",">50K"
25,"Local-gov",84224,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
22,"Private",433669,"Assoc-acdm",12,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,36,"?","<=50K"
23,"Private",233626,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,25,"United-States","<=50K"
26,"Private",152855,"HS-grad",9,"Never-married","Exec-managerial","Own-child","Other","Female",0,0,40,"Mexico","<=50K"
27,"Private",169815,"Bachelors",13,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K"
28,"Private",221215,"10th",6,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,40,"Mexico","<=50K"
33,"Private",388741,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Other","Female",0,0,38,"United-States","<=50K"
23,"Private",125106,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
30,"Private",43953,"HS-grad",9,"Never-married","Adm-clerical","Other-relative","White","Female",0,1974,40,"United-States","<=50K"
23,"Local-gov",55890,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
20,"Private",206681,"12th",8,"Never-married","Sales","Not-in-family","White","Female",0,0,55,"United-States","<=50K"
32,"Private",187901,"Assoc-voc",11,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,23,"United-States","<=50K"
20,"Private",84726,"Some-college",10,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
21,"Private",203076,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,35,"United-States","<=50K"
27,"Private",660870,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
20,"Private",105686,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
25,"Private",255849,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
23,"Private",440456,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
25,"Private",171818,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
33,"Self-emp-not-inc",188957,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
31,"Private",97933,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
23,"Federal-gov",314525,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
24,"Private",141003,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Male",0,0,25,"United-States","<=50K"
24,"Self-emp-inc",60668,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
20,"Private",39615,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
36,"Local-gov",109766,"Bachelors",13,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
38,"Private",226106,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
25,"Private",231638,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
31,"Private",120461,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K"
29,"Private",144592,"Bachelors",13,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K"
22,"Private",183257,"Some-college",10,"Never-married","Sales","Own-child","Black","Female",0,0,20,"United-States","<=50K"
32,"Private",172714,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
20,"Private",131611,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,48,"United-States","<=50K"
35,"Private",385412,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
30,"Private",227359,"Some-college",10,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
21,"Private",83033,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",2176,0,20,"United-States","<=50K"
25,"Private",172581,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
26,"Private",483822,"7th-8th",4,"Never-married","Handlers-cleaners","Unmarried","White","Male",0,0,40,"Guatemala","<=50K"
35,"Private",239755,"Some-college",10,"Never-married","Sales","Unmarried","White","Male",0,0,50,"United-States","<=50K"
29,"Private",116662,"Bachelors",13,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
30,"Private",169104,"Assoc-acdm",12,"Never-married","Other-service","Other-relative","Asian-Pac-Islander","Male",0,0,40,"Vietnam","<=50K"
22,"Private",189924,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
21,"Private",198259,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States","<=50K"
31,"Private",368517,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K"
34,"Private",168768,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
21,"State-gov",173324,"Some-college",10,"Never-married","Other-service","Own-child","Black","Male",0,0,20,"United-States","<=50K"
26,"Local-gov",180957,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
23,"Private",206129,"Assoc-voc",11,"Never-married","Craft-repair","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
29,"Private",197618,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
21,"Private",185357,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
28,"Private",134890,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K"
35,"Federal-gov",153633,"Some-college",10,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
34,"Private",394447,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",2463,0,50,"France","<=50K"
28,"Private",31778,"Bachelors",13,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
34,"Private",236543,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
